DEPAR,PROV,N_VIV,P24_PARENTES,P25_SEXO,P26_EDAD,P28_CN,P29_CI,P30A_PUBLIC,P30B_CAJA,P30C_PRIVAD,P30D_ATEDOM,P30E_TRADIC,P30F_AUTOME,P30G_CASERA,P31_AFILIADO,P32_PUEBLO_PER,P32_PUEBLO_COD,P331_IDIOHAB1_COD,P332_IDIOHAB2_COD,P333_IDIOHAB3_COD,P334_IDIOHAB_NO,P341_IDIOMAT_COD,P342_IDIOMAT_NO,P35_LUGNAC,P35J_DEPTOCOD,P35H1_PROVCOD,P35H_MUNCOD,P354_ANLLEGA,P353_PAISNAC_COD,P36_LUGRES,P361_ANRES,P36J_DEPTOCOD,P36H1_PROVCOD,P36H_MUNCOD,P363_PAISRES_COD,P37_LUGRES5,P37J_DEPTOCOD,P37H1_PROVCOD,P37H_MUNCOD,P373_PAISRES5_COD,P38_ASISTE,P39_TIPOEST,P40_LEE,P41A_NIVEL,P41B_CURSO,P42A_VER,P42B_OIR,P42C_CAMINA,P42D_COMUNI,P43_PAGO,P44_NEGO,P45_AGRO,P46_DEST,P47_OTRO,P48_NOCU,P49_OCU_1D,OCU_1D_19,P50_SEMP,P51_ACTEC_2D,ACT_ECO_2D_19,P52_MOV,P52_DEP_MOV_COD,P52_MUN_MOV_COD,P52_PAIS_MOV_COD,P53_ECIVIL,P54_HVTOT,P54A_HVTOT_MUJ,P54B_HVTOT_HOM,P55_HSTOT,P55A_HSTOT_MUJ,P55B_HSTOT_HOM,P56_EDADMAD,P57A_UHNACMES,P57B_UHNACAN,P58_UHSOBRE,P59_ATPARTO,EDAD_QUI,G_EDAD,G_EDAD_BOL,P31_COBERSALUD,P41A_NIVEL_ACT,P41B_CURSO_ACT,NIVEL_EDU,AESTUDIO,ASISTE,GEDADEDU,IDIOMA_MAYOR_USO,IDIOMA_MAT,P42_DISCAP,P32_PUEBLOS,HULTA,P59_PARTOCALIF,P59_MEF,DEP_NAC_COD,PROV_NAC_COD,MUN_NAC_COD,DEP_RES_COD,PROV_RES_COD,MUN_RES_COD,DEP_RES5_COD,PROV_RES5_COD,MUN_RES5_COD,DEP_LAB_COD,PROV_LAB_COD,MUN_LAB_COD,PET_19,CONDACT_19,FT_19,FFT_19,OCU_1D_13,P50_CATOCU_13,ACT_ECO_2D_13,PET_13,CONDACT_13,PEA_13,PEI_13,MUN
01,0104,01875995,3,1,20,1,1,1,2,2,2,2,2,1,1,1,028,006,,,,006,,1,,,,,,1,2003,,,,,1,,,,,8,,1,1,0,1,1,1,1,2,2,2,,3,6,,,,0,,,,,,2,01,00,01,01,00,01,017,11,2020,1,2,5,2,2,1,1,0,1,0,2,5,6,6,2,40,2,1,2,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,2,,,,1,4,,2,10402
01,0104,01875995,1,1,40,1,1,1,2,2,2,2,2,1,1,1,028,006,027,,,027,,1,,,,,,1,1983,,,,,1,,,,,8,,1,1,0,1,1,2,2,2,2,1,2,3,6,,,,0,,,,,,3,04,03,01,04,03,01,015,5,2021,1,2,9,2,2,1,1,0,1,0,2,6,6,27,2,40,2,1,2,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,2,6,1,1,1,1,1,,10402
01,0104,01875995,3,1,17,1,1,1,2,2,2,2,2,1,1,1,028,006,,,,006,,1,,,,,,1,2006,,,,,1,,,,,5,2,1,8,5,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,4,2,2,1,8,5,5,24,1,4,6,6,2,40,99,3,0,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01875995,12,2,3,9,9,9,9,9,9,9,9,9,9,1,028,006,,,,006,,1,,,,,,1,2020,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,3,,,,,2,1,6,6,,40,,,,1,104,10402,1,104,10402,0,0,0,,,,2,5,,,,,,2,5,,,10402
01,0104,01875995,3,2,2,1,1,1,2,2,2,2,2,1,1,1,028,006,,,,006,,1,,,,,,1,2021,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,1,6,6,,40,,,,1,104,10402,1,104,10402,0,0,0,,,,2,5,,,,,,2,5,,,10402
01,0104,01875996,3,2,1,1,1,1,2,2,2,2,1,2,1,1,028,006,,,,006,,1,,,,,,1,2022,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,1,6,6,,40,,,,1,104,10402,1,104,10402,0,0,0,,,,2,5,,,,,,2,5,,,10402
01,0104,01875996,2,1,42,1,1,1,2,2,2,1,1,1,1,1,028,006,027,,,027,,1,,,,,,1,2001,,,,,1,,,,,8,,1,4,5,1,1,1,2,2,1,,,,,5,5,1,9,9,2,,,,1,05,03,02,05,03,02,019,6,2022,1,1,9,2,2,1,7,5,2,5,2,6,6,27,2,40,2,1,1,1,104,10402,1,104,10402,1,104,10402,1,104,10402,1,1,1,,5,1,9,1,1,1,,10402
01,0104,01875996,3,1,22,1,1,1,2,2,2,2,1,2,1,1,028,006,027,,,006,,1,,,,,,2,,1,1,1,,1,,,,,7,1,1,11,5,2,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,5,2,2,1,11,5,4,17,1,5,6,6,2,40,99,3,0,1,104,10402,1,101,10101,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01875996,3,1,16,1,1,1,2,2,2,2,1,2,1,1,028,006,027,,,006,,1,,,,,,1,2007,,,,,1,,,,,5,1,1,8,4,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,4,2,2,1,8,4,5,24,1,4,6,6,2,40,99,3,0,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01875996,3,1,11,1,1,1,2,2,2,2,1,2,1,1,028,006,027,,,006,,1,,,,,,1,2012,,,,,1,,,,,5,1,1,7,6,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,3,1,1,1,7,6,5,24,1,3,6,6,2,40,,,,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01875996,1,2,47,1,1,1,2,2,2,1,1,1,1,1,028,027,006,,,027,,1,,,,,,1,1976,,,,,1,,,,,8,,1,4,5,1,1,1,2,2,2,1,1,,,6,6,1,1,1,2,,,,1,,,,,,,,,,,,10,2,2,1,7,5,2,5,2,6,27,27,2,40,,,,1,104,10402,1,104,10402,1,104,10402,1,104,10402,1,1,1,,6,1,1,1,1,1,,10402
01,0104,01875997,3,1,10,1,1,2,1,1,1,1,2,1,1,2,,006,,,,006,,2,1,1,1,,,1,2017,,,,,1,,,,,5,1,1,7,5,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,3,1,1,1,7,5,5,24,1,3,6,6,2,98,,,,1,101,10101,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01875997,3,1,10,1,1,2,1,1,1,1,2,1,1,2,,006,,,,006,,2,1,99,99,,,1,2014,,,,,1,,,,,5,1,1,7,4,2,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,3,1,1,1,7,4,5,24,1,3,6,6,2,98,,,,1,199,19999,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01875997,1,1,35,1,1,1,1,2,2,2,2,2,1,2,,006,054,027,,006,,2,6,1,1,,,1,2017,,,,,1,,,,,8,,1,11,5,2,2,1,1,1,,,,,,2,2,2,16,16,2,,,,1,02,02,00,02,02,00,999,3,2014,1,1,8,2,2,1,11,5,4,17,2,6,6,6,2,98,2,3,0,6,601,60101,1,104,10402,1,104,10402,1,104,10402,1,1,1,,2,2,16,1,1,1,,10402
01,0104,01875997,2,2,39,1,1,2,2,2,2,2,2,1,4,2,,006,,,,006,,2,5,12,1,,,1,2021,,,,,2,5,12,1,,8,,1,11,5,2,1,1,1,2,2,2,,3,2,,,,0,,,,,,1,,,,,,,,,,,,8,2,2,2,11,5,4,17,2,6,6,6,2,98,,,,5,512,51201,1,104,10402,5,512,51201,,,,1,2,2,,,,,1,2,2,,10402
01,0104,01875998,1,1,59,1,1,1,2,2,2,2,2,2,1,1,028,006,027,,,006,,1,,,,,,1,1964,,,,,1,,,,,8,,1,8,4,2,1,2,1,1,,,,,,5,5,2,14,14,2,,,,5,03,01,02,02,00,02,018,4,1999,1,1,12,2,2,1,8,4,3,10,2,6,6,6,2,40,2,3,0,1,104,10402,1,104,10402,1,104,10402,1,104,10402,1,1,1,,5,2,14,1,1,1,,10402
01,0104,01875998,3,2,38,1,1,1,2,2,2,2,2,2,1,1,028,006,027,,,006,,1,,,,,,1,1985,,,,,2,1,1,1,,8,,1,11,5,1,1,1,1,2,2,2,,3,2,,,,0,,,,,,3,,,,,,,,,,,,8,2,2,1,11,5,4,17,2,6,6,6,2,40,,,,1,104,10402,1,104,10402,1,101,10101,,,,1,2,2,,,,,1,2,2,,10402
01,0104,01875998,3,2,24,1,1,1,2,2,2,2,2,2,1,1,028,006,027,,,999,,2,1,1,1,,,1,1999,,,,,2,1,1,1,,8,,1,11,5,1,1,1,1,2,2,2,,3,2,,,,0,,,,,,6,,,,,,,,,,,,5,2,2,1,11,5,4,17,2,5,6,999,2,40,,,,1,101,10101,1,104,10402,1,101,10101,,,,1,2,2,,,,,1,2,2,,10402
01,0104,01875999,3,2,12,1,1,1,1,1,2,1,1,1,2,2,,006,,,,006,,2,1,1,1,,,1,9999,,,,,1,,,,,5,1,1,7,6,9,9,9,9,2,2,2,,3,4,,,,0,,,,,,6,,,,,,,,,,,,3,1,1,1,7,6,5,24,1,4,6,6,9,98,,,,1,101,10101,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01875999,1,2,47,1,1,2,1,2,2,2,2,2,2,2,,006,027,,,006,,2,1,8,1,,,1,2013,,,,,1,,,,,8,,1,11,5,1,1,2,1,1,,,,,,2,2,2,16,16,2,,,,1,,,,,,,,,,,,10,2,2,1,11,5,4,17,2,6,6,6,2,98,,,,1,108,10801,1,104,10402,1,104,10402,1,104,10402,1,1,1,,2,2,16,1,1,1,,10402
01,0104,01875999,2,1,37,1,1,1,1,1,2,1,1,1,2,2,,006,027,,,006,,2,99,99,99,,,1,2014,,,,,1,,,,,8,,1,11,5,1,1,1,1,1,,,,,,2,2,2,16,16,2,,,,1,05,01,04,05,01,04,999,11,2023,1,1,8,2,2,1,11,5,4,17,2,6,6,6,2,98,1,1,1,99,9999,999999,1,104,10402,1,104,10402,1,104,10402,1,1,1,,2,2,16,1,1,1,,10402
01,0104,01875999,3,2,10,1,1,1,1,1,2,1,1,1,2,9,,006,,,,999,,9,,,,,,1,9999,,,,,9,,,,,5,1,1,7,4,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,,,,,,,,,,,,,3,1,1,1,7,4,5,24,1,3,6,999,2,99,,,,0,0,0,1,104,10402,0,0,0,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01875999,3,1,0,1,1,1,1,1,1,1,1,1,2,2,,,,,1,,1,2,1,4,1,,,1,2023,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,1,998,998,,98,,,,1,104,10401,1,104,10402,0,0,0,,,,2,5,,,,,,2,5,,,10402
01,0104,01875999,3,2,6,1,1,2,1,1,2,1,1,1,2,9,,006,,,,006,,1,,,,,,1,2018,,,,,1,,,,,8,,2,4,1,1,1,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,1,5,24,2,3,6,6,2,99,,,,1,104,10402,1,104,10402,1,104,10402,,,,2,5,,,,,,2,5,,,10402
01,0104,01876000,1,2,37,1,1,1,1,1,2,1,2,1,2,1,900,006,027,,,006,,2,1,6,2,,,1,2024,,,,,2,1,1,1,,8,,1,11,5,1,1,1,1,1,,,,,,1,1,2,15,15,2,,,,6,,,,,,,,,,,,8,2,2,1,11,5,4,17,2,6,6,6,2,56,,,,1,106,10602,1,104,10402,1,101,10101,1,104,10402,1,1,1,,1,2,15,1,1,1,,10402
01,0104,01876001,1,2,44,1,1,1,1,2,2,1,1,1,2,1,028,027,006,,,027,,2,1,99,99,,,1,2019,,,,,1,,,,,8,,1,11,5,1,1,1,1,2,2,2,,3,6,,,,0,,,,,,1,,,,,,,,,,,,9,2,2,1,11,5,4,17,2,6,27,27,2,40,,,,1,199,19999,1,104,10402,1,104,10402,,,,1,4,,2,,,,1,4,,2,10402
01,0104,01876001,2,1,40,1,1,1,1,2,2,1,2,1,2,2,,006,,,,006,,2,3,1,1,,,1,2020,,,,,2,1,99,99,,8,,1,8,4,1,1,1,1,2,2,2,,3,6,,,,0,,,,,,1,06,04,02,04,03,01,024,2,2023,1,1,9,2,2,1,8,4,3,10,2,6,6,6,2,98,2,1,1,3,301,30101,1,104,10402,1,199,19999,,,,1,4,,2,,,,1,4,,2,10402
01,0104,01876001,3,1,6,1,1,1,1,2,2,1,2,1,2,2,,006,,,,006,,2,1,99,99,,,1,2020,,,,,2,1,99,99,,5,1,1,7,1,1,1,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,1,1,1,7,1,5,24,1,3,6,6,2,98,,,,1,199,19999,1,104,10402,1,199,19999,,,,2,5,,,,,,2,5,,,10402
01,0104,01876001,3,2,3,1,1,1,1,2,2,1,2,1,2,2,,006,,,,006,,2,1,99,99,,,1,2020,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,1,6,6,,98,,,,1,199,19999,1,104,10402,0,0,0,,,,2,5,,,,,,2,5,,,10402
01,0104,01876001,3,1,1,1,1,1,1,2,2,1,2,1,2,2,,,,,1,,1,2,1,99,99,,,1,2023,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,1,998,998,,98,,,,1,199,19999,1,104,10402,0,0,0,,,,2,5,,,,,,2,5,,,10402
01,0104,01876002,1,2,29,1,1,1,1,2,2,2,2,2,1,2,,006,027,,,006,,2,1,1,1,,,1,2019,,,,,1,,,,,8,,1,11,5,1,1,1,1,1,,,,,,2,2,2,16,16,2,,,,6,,,,,,,,,,,,6,2,2,1,11,5,4,17,2,6,6,6,2,98,,,,1,101,10101,1,104,10402,1,104,10402,1,104,10402,1,1,1,,2,2,16,1,1,1,,10402
01,0104,01876003,3,2,29,1,1,1,2,1,1,1,1,1,1,1,028,006,027,,,006,,2,7,1,1,,,1,1998,,,,,2,1,1,1,,8,,1,11,5,1,1,1,1,1,,,,,,2,2,2,6,6,3,1,10902,,6,,,,,,,,,,,,6,2,2,1,11,5,4,17,2,6,6,6,2,40,,,,7,701,70101,1,104,10402,1,101,10101,1,109,10902,1,1,1,,2,2,6,1,1,1,,10402
01,0104,01876003,3,2,22,1,1,1,2,1,1,1,1,1,1,1,028,006,027,,,006,,1,,,,,,1,2001,,,,,1,,,,,8,,1,11,5,1,1,1,1,2,2,2,,1,,3,3,1,18,18,3,1,10101,,6,,,,,,,,,,,,5,2,2,1,11,5,4,17,2,5,6,6,2,40,,,,1,104,10402,1,104,10402,1,104,10402,1,101,10101,1,1,1,,3,1,18,1,1,1,,10402
01,0104,01876003,2,1,49,1,1,1,2,1,1,1,1,1,1,1,028,027,006,,,027,,1,,,,,,1,1974,,,,,1,,,,,8,,1,4,2,1,1,1,1,2,1,,,,,5,5,1,7,7,1,,,,1,03,00,03,03,00,03,018,6,2001,1,1,10,2,2,1,7,2,2,2,2,6,27,27,2,40,2,3,0,1,104,10402,1,104,10402,1,104,10402,1,104,10402,1,1,1,,5,1,7,1,1,1,,10402
01,0104,01876003,1,2,56,1,1,1,2,1,2,1,1,1,1,1,028,006,027,,,027,,1,,,,,,1,1967,,,,,1,,,,,8,,1,4,4,1,1,1,1,2,1,,,,,6,6,1,1,1,2,,,,1,,,,,,,,,,,,12,2,2,1,7,4,2,4,2,6,6,27,2,40,,,,1,104,10402,1,104,10402,1,104,10402,1,104,10402,1,1,1,,6,1,1,1,1,1,,10402
01,0104,01876004,9,1,37,1,1,1,2,2,2,1,2,1,1,1,028,027,006,,,027,,1,,,,,,1,2019,,,,,1,,,,,8,,1,7,4,1,1,1,1,2,2,2,,3,1,,,,0,,,,,,6,02,02,00,02,02,00,018,7,2009,1,1,8,2,2,1,7,4,2,4,2,6,27,27,2,40,2,3,0,1,104,10402,1,104,10402,1,104,10402,,,,1,3,3,,,,,1,3,3,,10402
01,0104,01876004,7,1,14,1,1,1,2,2,2,1,2,1,1,1,028,027,006,,,006,,1,,,,,,1,2016,,,,,1,,,,,5,1,1,8,2,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,3,1,1,1,8,2,5,24,1,4,27,6,2,40,99,3,0,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01876004,1,1,19,1,1,1,2,2,2,1,2,1,1,1,028,027,006,,,027,,1,,,,,,1,2004,,,,,1,,,,,8,,1,8,6,1,1,1,1,2,2,2,,3,1,,,,0,,,,,,6,01,01,00,01,01,00,016,11,2020,1,1,4,2,2,1,8,6,3,12,2,5,27,27,2,40,2,1,1,1,104,10402,1,104,10402,1,104,10402,,,,1,3,3,,,,,1,3,3,,10402
01,0104,01876004,3,1,3,1,1,1,2,2,1,2,1,1,1,1,028,027,006,,,027,,2,1,1,99,,,1,2020,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,1,27,27,,40,,,,1,101,10199,1,104,10402,0,0,0,,,,2,5,,,,,,2,5,,,10402
01,0104,01876005,3,2,18,1,1,1,2,2,2,2,2,2,1,2,,027,006,,,027,,1,,,,,,1,2006,,,,,1,,,,,7,1,1,8,6,1,2,1,1,2,2,2,,3,4,,,,0,,,,,,6,,,,,,,,,,,,4,2,2,1,8,6,5,24,1,5,27,27,2,98,,,,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01876005,1,1,59,1,1,1,2,2,2,2,2,2,1,2,,027,006,,,027,,1,,,,,,1,1964,,,,,1,,,,,8,,1,4,3,2,2,2,2,2,1,,,,,6,6,1,1,1,2,,,,1,11,05,06,05,03,02,022,3,2006,1,1,12,2,2,1,7,3,2,3,2,6,27,27,2,98,2,3,0,1,104,10402,1,104,10402,1,104,10402,1,104,10402,1,1,1,,6,1,1,1,1,1,,10402
01,0104,01876006,1,2,61,1,1,1,2,2,2,2,2,1,1,1,028,027,006,,,027,,1,,,,,,1,1963,,,,,1,,,,,8,,1,4,5,2,1,1,1,2,2,1,2,3,6,,,,0,,,,,,1,,,,,,,,,,,,13,2,3,1,7,5,2,5,2,7,27,27,2,40,,,,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,2,6,1,1,1,1,1,,10402
01,0104,01876006,2,1,64,1,1,1,1,2,2,2,2,1,1,1,028,027,,,,027,,1,,,,,,1,1960,,,,,1,,,,,8,,1,2,0,1,1,1,1,2,2,1,2,3,6,,,,0,,,,,,1,06,02,04,06,02,04,019,9,1999,1,1,13,2,3,1,2,0,1,0,2,7,27,27,2,40,2,3,0,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,2,6,4,1,1,1,1,,10402
01,0104,01876006,6,1,16,1,1,1,2,2,2,2,2,1,1,1,028,006,027,,,027,,1,,,,,,1,2007,,,,,1,,,,,5,1,1,8,4,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,4,2,2,1,8,4,5,24,1,4,6,27,2,40,99,3,0,1,104,10402,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
01,0104,01876007,1,1,24,1,1,1,1,2,2,1,1,1,2,1,028,006,027,,,006,,2,1,4,4,,,1,2023,,,,,2,5,5,1,,8,,1,11,5,1,1,1,1,1,,,,,,2,2,2,16,16,1,,,,2,01,01,00,01,01,00,024,9,2023,1,1,5,2,2,1,11,5,4,17,2,5,6,6,2,40,1,1,1,1,104,10404,1,104,10402,5,505,50501,1,104,10402,1,1,1,,2,2,16,1,1,1,,10402
01,0104,01876007,3,1,0,1,1,1,1,1,1,1,2,1,2,1,028,,,,1,,1,2,1,1,1,,,1,2023,,,,,4,,,,,8,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,2,1,998,998,,40,,,,1,101,10101,1,104,10402,0,0,0,,,,2,5,,,,,,2,5,,,10402
01,0104,01876008,6,1,17,1,1,1,2,2,2,1,1,1,1,1,028,006,027,,,027,,2,1,4,1,,,1,2006,,,,,1,,,,,2,1,1,8,5,1,1,1,1,2,2,2,,3,4,,,,0,,,,,,6,00,00,00,,,,,,,,,4,2,2,1,8,5,5,24,1,4,6,27,2,40,99,3,0,1,104,10401,1,104,10402,1,104,10402,,,,1,4,,1,,,,1,4,,1,10402
